ra,dec,W1-W2,W2-W3,z-y,y-W1,y-W2,y-J,J-W1,J-W2
144.43670232727416,-7.523369831538644,1.1179999999999986,3.3760000000000012,4.011701583862301,4.165699310302699,5.283699310302698,2.4909993103026977,1.6747000000000014,2.7927
227.37903945844792,-3.5836318681370516,0.7619999999999969,3.7119999999999997,2.5778999328613033,4.216100296020503,4.9781002960205,1.0297002960205006,3.1864000000000026,3.9483999999999995
227.39793931346054,-4.252016557434988,1.0990000000000002,3.7729999999999997,1.515098571777397,3.503500915527301,4.602500915527301,1.7173009155273,1.786200000000001,2.885200000000001
137.5169082897602,-3.0228821266443737,0.7940000000000005,3.860000000000001,2.9843006134033985,4.0685995635986,4.8625995635986,1.2690995635986013,2.7994999999999983,3.593499999999999
137.2224228558931,-2.803778982126619,0.7490000000000023,4.1179999999999986,1.5026016235350994,7.025899322509797,7.7748993225098,4.289499322509798,2.7363999999999997,3.485400000000002
137.7272184794446,-4.235208832649355,0.9329999999999998,3.5459999999999994,3.9329013824462997,3.9894993133545,4.9224993133545,1.4696993133545,2.5198,3.4528
133.85914688025426,-4.799598946114247,0.9599999999999973,3.676000000000002,2.133901596069304,3.911699081420899,4.871699081420896,2.3642990814208993,1.5473999999999997,2.507399999999997
135.70108604880622,-0.7491166373582232,0.7440000000000033,4.495999999999999,1.55419921875,3.0988004760741994,3.8428004760742027,1.4323004760742002,1.6664999999999992,2.4105000000000025
130.17295195305059,-4.933440576250977,0.6260000000000012,4.309999999999999,1.6786003112793004,2.9410000915526986,3.5670000915527,1.8697000915526978,1.0713000000000008,1.697300000000002
130.12480921175302,-3.2292163016213125,1.4380000000000006,2.8149999999999995,1.8861007690430007,3.3870994567871016,4.825099456787102,2.874699456787102,0.5123999999999995,1.9504000000000001
131.04911668594264,-2.964560831619985,0.8710000000000022,4.323,2.3131008148192933,3.907799148559601,4.778799148559603,1.7605991485596029,2.147199999999998,3.0182
132.51915224550385,-4.270364734595839,0.5429999999999993,4.398999999999999,1.8141002655029013,3.962799865722701,4.5057998657227,2.4568998657227006,1.5059000000000005,2.0488999999999997
137.26306846404233,-8.926329475907375,1.0040000000000013,4.612,2.9408988952636967,5.732300903320301,6.736300903320302,4.851100903320301,0.8811999999999998,1.885200000000001
133.07637695823757,-8.868527213479169,0.7149999999999999,4.7059999999999995,2.4251003265381,4.1277991027832,4.8427991027832,1.3734991027831995,2.7543000000000006,3.4693000000000005
133.20759788351842,-6.911737586606605,0.9540000000000006,2.83,1.8647003173828978,3.8788000183105,4.8328000183105,2.332500018310501,1.5462999999999987,2.5002999999999993
134.24669394768782,-5.775780525203452,0.5790000000000006,3.633999999999997,2.297698974609304,4.594700668335001,5.173700668335002,2.314300668335001,2.2804,2.859400000000001
136.50055490101266,-5.583509422584163,0.34299999999999997,4.722000000000001,2.011400222778402,3.5770999755858988,3.9200999755858987,1.8678999755858996,1.7091999999999992,2.052199999999999
177.711400688635,15.247801040328929,0.8949999999999996,4.640000000000001,1.637100219726598,3.593299758911101,4.488299758911101,1.3862997589111004,2.2070000000000007,3.1020000000000003
177.31317990776742,15.545384260923484,0.5289999999999999,4.291000000000002,2.2637004852294993,3.930000213623,4.459000213623,1.9510002136230007,1.9789999999999992,2.507999999999999
199.2762182982579,23.52663529736267,0.5189999999999984,3.833000000000002,2.7810993194580007,4.166200210571301,4.685200210571299,1.4382002105712992,2.7280000000000015,3.247
193.66454203298585,22.917233262400977,0.34499999999999886,3.7600000000000016,1.5356006622315022,4.731799362182599,5.076799362182598,2.257799362182599,2.474,2.818999999999999
192.9954273978446,24.89465773337017,0.3569999999999993,3.7810000000000006,3.5380992889405007,4.979500076293899,5.336500076293898,2.3075000762938984,2.6720000000000006,3.029
175.54422869518714,13.388467757610721,0.9830000000000005,3.055999999999999,1.5871009826660938,3.6897991790771023,4.672799179077103,2.4617991790771008,1.2280000000000015,2.211000000000002
176.07852628301367,12.978526869672832,0.745000000000001,4.173000000000002,1.6847000122069993,3.9472003326416,4.692200332641601,1.7982003326416027,2.1489999999999974,2.8939999999999984
178.7128051919297,14.105200308341114,0.4839999999999982,4.021000000000003,1.6537990570068963,4.374400924682604,4.858400924682602,1.4064009246826004,2.9680000000000035,3.4520000000000017
179.53387294299355,14.303762728750364,0.4329999999999963,3.825000000000001,1.7178993225097976,4.436199996948201,4.869199996948197,1.6401999969482013,2.7959999999999994,3.2289999999999957
187.796112976068,10.90598715228399,0.8349999999999973,4.172000000000001,1.7339000701904013,3.605300827026401,4.440300827026398,2.060300827026399,1.5450000000000017,2.379999999999999
188.82806098556298,11.540119997176724,0.33699999999999974,6.074,2.0,3.9264998016357,4.2634998016356995,1.9394998016357015,1.9869999999999983,2.323999999999998
182.88023400730305,14.812880858265116,0.6519999999999992,2.581999999999999,1.647699356079098,5.020200332641602,5.6722003326416015,1.8632003326416005,3.157000000000002,3.809000000000001
188.96593962304047,14.691945201350212,0.5019999999999989,3.9179999999999993,4.869199752807603,4.1892000885010034,4.691200088501002,2.088200088501001,2.1010000000000026,2.6030000000000015
199.03393595974566,10.475767594119676,1.1469999999999967,2.8880000000000017,1.7243003845214027,3.944199966430702,5.091199966430699,0.7541999664307006,3.1900000000000013,4.336999999999998
199.12823649609908,10.559683584397316,1.179000000000002,3.741999999999999,1.733800888061495,3.1910990753174,4.370099075317402,2.6110990753174015,0.5799999999999983,1.7590000000000003
197.74543842881715,10.528734216834472,1.4749999999999979,3.6190000000000015,2.911199569702198,3.4279000854492025,4.9029000854492,2.7699000854492013,0.6580000000000013,2.132999999999999
197.1078551257719,10.857365060188775,0.5589999999999975,4.334999999999999,3.0566005706787003,3.3910992279053005,3.950099227905298,1.612099227905297,1.7790000000000035,2.338000000000001
195.88995756910583,11.282240609056766,0.5159999999999982,4.191000000000001,1.6511001586913956,3.6204002838135025,4.136400283813501,2.2284002838134995,1.392000000000003,1.9080000000000013
197.25617095477432,13.039429069651806,0.8390000000000004,2.753,1.5811996459961009,4.797699813842799,5.6366998138427995,2.374699813842799,2.423,3.2620000000000005
191.05403053427528,12.533702105138955,0.559000000000001,3.928000000000001,1.5380992889403977,3.2209005737305,3.779900573730501,2.7889005737305013,0.4319999999999986,0.9909999999999997
193.6931694484861,12.371063377355881,1.213000000000001,4.282,1.9081993103026988,3.377800094604499,4.5908000946045,2.4958000946044976,0.8820000000000014,2.0950000000000024
192.1411965317784,14.642508670529963,0.9780000000000015,3.911999999999999,1.9890995025634979,2.6053996276855003,3.583399627685502,1.682399627685502,0.9229999999999983,1.9009999999999998
209.4538351288257,13.076941393235225,1.3190000000000026,3.751999999999999,2.1156005859374964,3.011899963378898,4.330899963378901,2.1468999633788997,0.8649999999999984,2.184000000000001
201.52171498046116,12.002663220448325,1.3629999999999995,2.686,1.9211006164550994,3.554599594116201,4.917599594116201,2.7865995941162005,0.7680000000000007,2.1310000000000002
207.03293681058557,12.012383973002882,0.3769999999999989,4.610000000000001,1.5533008575438956,3.6686000823975,4.045600082397499,1.8196000823974998,1.8490000000000002,2.225999999999999
216.41959587817246,10.440924704616918,0.6380000000000017,4.086,1.9388999938964986,3.4852997741698957,4.123299774169897,1.5062997741698965,1.9789999999999992,2.617000000000001
212.81499354049726,10.98703362124033,0.9649999999999999,3.855999999999998,2.5049991607665945,2.8922006072998023,3.857200607299802,2.3312006072998024,0.5609999999999999,1.5259999999999998
218.2436179966197,13.295036519208145,0.9100000000000001,4.231000000000002,1.8480987548828054,2.6993008880614973,3.6093008880614974,1.470300888061498,1.2289999999999992,2.1389999999999993
219.2710873103463,13.335801186177651,0.9939999999999962,4.0710000000000015,1.5799007415770987,3.1591995544434006,4.153199554443397,1.8231995544433985,1.336000000000002,2.3299999999999983
160.95901700195972,8.733542607684846,0.6099999999999994,4.26,1.8402996063233026,3.8929002075194994,4.502900207519499,1.6119002075195006,2.280999999999999,2.8909999999999982
173.61304286504947,5.396053508183717,0.7020000000000017,3.257999999999999,2.309200286865206,4.304499359130897,5.006499359130899,2.3534993591309004,1.950999999999997,2.6529999999999987
173.19308325332742,7.0831530664474425,0.9299999999999997,3.9540000000000006,1.8754005432129013,4.100700332641601,5.030700332641601,1.3487003326416023,2.751999999999999,3.6819999999999986
173.53317563371274,7.305774963948824,0.942000000000002,3.273999999999999,2.0072002410888032,4.761800109863298,5.7038001098633,1.4238001098633006,3.3379999999999974,4.279999999999999
171.4700223067984,8.448364882558334,0.7579999999999991,4.207000000000001,1.5958003997801988,3.8570001831055016,4.615000183105501,2.0490001831054983,1.8080000000000034,2.5660000000000025
170.53732842197388,9.715385425052741,0.7199999999999989,4.7219999999999995,1.5730991363525,3.592300552368201,4.3123005523682,1.7953005523682002,1.7970000000000006,2.5169999999999995
183.4809481682321,5.587824012107413,0.5810000000000031,3.7919999999999963,1.8099002838134979,3.512299621581999,4.093299621582002,2.517299621581998,0.995000000000001,1.576000000000004
187.31458511495904,6.929796852564445,0.7589999999999968,4.6530000000000005,1.6361007690429972,4.0291995849608995,4.788199584960896,1.6691995849609,2.3599999999999994,3.118999999999996
183.44418254122155,6.856013023571526,0.39000000000000057,4.921000000000001,2.1422996520996023,4.0024002990722956,4.392400299072296,2.362400299072295,1.6400000000000006,2.030000000000001
183.4952793245391,7.954221436577503,1.0559999999999974,3.883000000000001,1.5398998260497976,3.724399856567402,4.780399856567399,1.5383998565673984,2.1860000000000035,3.242000000000001
185.17794190995883,9.438567529338057,0.8039999999999985,4.3930000000000025,2.9228000640868963,3.317599060058601,4.1215990600586,2.370599060058602,0.9469999999999992,1.7509999999999977
195.37406981998075,6.1910273255512,0.4059999999999988,4.02,1.8866996765137003,4.057999725341801,4.4639997253418,1.4429997253417994,2.615000000000002,3.021000000000001
192.13957905527008,5.4688136431963645,0.5940000000000012,3.7470000000000017,2.981000900268505,5.204099777221696,5.798099777221697,2.035099777221699,3.168999999999997,3.762999999999998
192.57878899736576,5.559628170261782,0.5190000000000019,4.722999999999997,1.7175006866455007,3.462499679565397,3.981499679565399,1.6824996795653995,1.7799999999999976,2.2989999999999995
206.88531591689048,6.872091255738795,0.8730000000000011,4.0909999999999975,1.519701004028299,3.892099365234401,4.765099365234402,1.6290993652343992,2.2630000000000017,3.136000000000003
217.00116303134982,7.66764301869094,0.5640000000000001,4.144000000000002,1.9614009857177948,6.192699447631803,6.756699447631803,2.7636994476318044,3.4289999999999985,3.9929999999999986
217.68909710728028,9.620026206913504,0.9029999999999987,3.7380000000000013,1.5900001525878977,5.082400085449201,5.9854000854492,2.759400085449201,2.3230000000000004,3.225999999999999
214.53854501104885,5.418176260024811,0.37299999999999756,4.208,2.455598831176797,3.806600296020502,4.179600296020499,1.9216002960205003,1.8850000000000016,2.257999999999999
216.1017853781679,6.6919215968762815,1.477999999999998,3.146000000000001,1.6704998016357955,3.364900054931603,4.842900054931601,2.7019000549316026,0.6630000000000003,2.1409999999999982
211.67717514407525,7.867546848643401,0.7240000000000002,4.119999999999999,1.5559005737305043,2.934500244140601,3.658500244140601,1.8665002441405996,1.0680000000000014,1.7920000000000016
212.23023135776302,9.830549689675289,0.3470000000000013,4.594000000000001,1.6674003601075,3.3590992889403957,3.706099288940397,1.108099288940398,2.2509999999999977,2.597999999999999
206.67096841707226,15.313934948068807,0.44700000000000273,4.672999999999998,1.5368003845214986,3.266300155639602,3.7133001556396046,1.6913001556396026,1.5749999999999993,2.022000000000002
208.67243223846145,23.12086691333998,0.7149999999999999,3.588000000000001,1.6925010681151988,4.273099090576196,4.9880990905761955,1.561099090576196,2.7119999999999997,3.4269999999999996
205.5181548793274,23.21774552363044,0.7920000000000016,4.058,1.6156005859375036,3.5472994232177975,4.339299423217799,2.469299423217798,1.0779999999999994,1.870000000000001
206.91143904027047,22.944151570608355,0.5,4.194000000000001,1.974800109863203,3.398900177001998,3.898900177001998,2.4899001770019993,0.9089999999999989,1.408999999999999
169.18911504335708,1.9415740566677748,0.9490000000000016,4.036999999999999,1.7586002349854013,3.6184006347655995,4.567400634765601,1.2904006347656,2.3279999999999994,3.277000000000001
176.26247775195154,1.3249455449346703,0.4620000000000033,4.754999999999999,1.6903991699218963,3.7638005218506017,4.225800521850605,1.6308005218506025,2.132999999999999,2.5950000000000024
172.10859511810588,4.7909791552888175,0.6010000000000026,4.299999999999999,2.732200622558601,3.9527994232177974,4.5537994232178,1.0027994232177981,2.9499999999999993,3.551000000000002
179.16951363257095,4.345512324491582,0.7390000000000008,4.156000000000001,2.6884002685547017,4.0222999114989975,4.761299911498998,2.2072999114989997,1.8149999999999977,2.5539999999999985
183.30917485318824,3.1182917906677954,0.5180000000000042,4.940999999999999,1.5532016754150035,3.940899139404298,4.458899139404302,1.644899139404302,2.295999999999996,2.814
184.40524173287963,0.2794478097209921,0.6620000000000026,4.790999999999999,2.2090988159178977,4.243100769043,4.905100769043003,2.6331007690430006,1.6099999999999994,2.272000000000002
196.22615175060272,0.8013086846559084,0.7850000000000001,4.1899999999999995,1.9422988891601989,4.040600280761701,4.8256002807617016,2.038600280761699,2.0020000000000024,2.7870000000000026
208.90319368213912,4.849590341593962,0.9789999999999957,3.8640000000000025,1.7793006896973012,3.4076001586914018,4.386600158691397,1.9466001586913997,1.461000000000002,2.4399999999999977
200.21550991793592,1.7891019925284073,0.4920000000000009,4.482999999999999,1.8493003845215021,3.9586998748778974,4.450699874877898,2.1506998748778976,1.8079999999999998,2.3000000000000007
200.99266933458821,0.10871578952495624,0.6329999999999991,4.239000000000001,2.2593002319335938,3.6884991455078016,4.321499145507801,1.6674991455078043,2.0209999999999972,2.6539999999999964
212.38210975035486,0.10150395963834867,0.554000000000002,3.895999999999999,1.6379985809325994,4.0032007751464995,4.557200775146502,1.3052007751465027,2.697999999999997,3.251999999999999
213.8584936851106,3.855339361423967,0.3940000000000019,3.814000000000002,2.060400009155199,4.1962991485596,4.590299148559602,1.1342991485596023,3.0619999999999976,3.4559999999999995
218.8737178141053,0.6764769475907346,0.671999999999997,4.622000000000002,2.2384986877441015,3.272700790405299,3.944700790405296,2.003700790405297,1.269000000000002,1.940999999999999
218.49558921348046,1.5324199290189944,0.7570000000000014,4.322999999999999,1.6805000305175994,3.9713996276855,4.728399627685501,1.7313996276855015,2.2399999999999984,2.997
199.36943317892099,29.275758691456442,0.870000000000001,4.73,1.9084987640380007,3.1909008636474994,4.0609008636475,1.399900863647499,1.7910000000000004,2.6610000000000014
190.52200910528748,28.683246999832477,0.7590000000000003,4.225,6.067600250244105,3.0323992004394995,3.7913992004395,1.2073992004395002,1.8249999999999993,2.5839999999999996
191.11019457833814,26.93238097385237,1.2970000000000006,3.030000000000001,1.9207000732420987,3.0747003936767996,4.3717003936768,2.6387003936767996,0.43599999999999994,1.7330000000000005
197.3223573931066,29.790096900015612,0.8000000000000007,3.826999999999998,1.5872001647949006,3.8572996826171995,4.6572996826172,2.251299682617198,1.6060000000000016,2.4060000000000024
200.52911512545518,29.751801176235446,0.8869999999999969,4.276000000000002,1.5114002227783985,3.1439000549316027,4.0309000549316,1.3569000549316037,1.786999999999999,2.673999999999996
201.1281694279108,27.999839035441504,0.37599999999999767,4.691000000000001,1.8971996307373047,3.4857000732421994,3.861700073242197,1.4777000732422003,2.007999999999999,2.383999999999997
207.13717005432065,25.55061488991745,0.690999999999999,3.560999999999998,2.375200271606502,4.033199752807601,4.7241997528076,1.7061997528075992,2.3270000000000017,3.0180000000000007
162.0795171780625,-1.1612314931494376,0.33300000000000196,4.49,2.514398574829098,3.656600814819299,3.989600814819301,1.2856008148193006,2.3709999999999987,2.7040000000000006
171.58677292466174,-1.1455329402480348,0.541999999999998,4.002000000000001,1.5307998657226989,4.329299911499,4.871299911498998,2.3682999114989975,1.961000000000002,2.503
215.80379396827374,-1.3250995294075163,0.9610000000000021,4.063999999999998,1.7133007049560014,4.141099945068397,5.1020999450683995,2.574099945068401,1.5669999999999966,2.5279999999999987
213.88415113222203,-1.220628794830891,0.6550000000000011,4.114999999999998,1.6718997955321981,3.499499694824202,4.154499694824203,2.2054996948242014,1.2940000000000005,1.9490000000000016
220.03030233863288,12.24683441004809,0.33999999999999986,4.389000000000001,1.9522991180419993,3.732700805664102,4.072700805664102,1.661700805664104,2.070999999999998,2.410999999999998
227.59300953394427,9.493389398225403,0.8099999999999987,3.4130000000000003,1.6389999389648011,5.024800674438502,5.834800674438501,1.927800674438501,3.0970000000000013,3.907
229.93351640787262,9.167578312319588,0.30500000000000327,4.308999999999999,2.1012001037597976,3.7849007415771005,4.089900741577104,1.9909007415771,1.7940000000000005,2.0990000000000038
226.00929601973442,9.552163774173273,0.9229999999999983,3.4800000000000004,1.8050994873047017,4.0867004394531,5.009700439453098,1.3927004394530975,2.6940000000000026,3.617000000000001
224.88100784549087,1.6946967465722418,0.9299999999999997,3.5330000000000013,1.814500808715799,4.417999893188501,5.347999893188501,2.164999893188501,2.253,3.183
157.14872674170144,13.856734675145185,0.5459999999999994,4.119,1.8225994110106996,4.632000411987303,5.178000411987302,2.0780004119873006,2.554000000000002,3.1000000000000014
157.85108310225075,12.011392724528651,0.8880000000000017,4.09,1.5656986236572017,3.6160004882812977,4.504000488281299,1.7540004882812994,1.8619999999999983,2.75
157.14653270569445,11.758182959714846,0.9989999999999988,4.404,1.6094989776611008,3.6722007598877013,4.6712007598877,1.6012007598876998,2.0710000000000015,3.0700000000000003
158.50159510033336,14.526668923989144,0.9359999999999999,4.140000000000001,1.9906005859374964,3.9622995147705,4.8982995147705,1.8562995147705017,2.105999999999998,3.041999999999998
159.7631604977589,13.662405453881481,0.3609999999999989,3.798000000000002,1.5083999633788956,4.719700393676801,5.0807003936768,2.0027003936768004,2.7170000000000005,3.0779999999999994
155.14961693082242,12.030673639923293,1.1290000000000013,4.455,1.832498550415103,3.644600952148398,4.773600952148399,1.4136009521483999,2.230999999999998,3.3599999999999994
151.12092604111822,8.152599429974279,0.6059999999999999,3.2570000000000014,1.8774013519287003,4.726099227905298,5.332099227905298,2.1110992279052994,2.6149999999999984,3.2209999999999983
152.04743109242798,6.460723337679736,1.0549999999999997,3.3420000000000005,1.5583000183105007,3.859599929809601,4.914599929809601,2.1215999298096015,1.7379999999999995,2.7929999999999993
155.43674873426104,5.7461805472344185,1.0269999999999975,4.116000000000001,1.8791999816893963,3.8511999359131046,4.878199935913102,2.8221999359131047,1.029,2.0559999999999974
154.727153206233,2.9981453633482213,1.224000000000002,3.5759999999999987,1.7359008789062997,3.5017996215819984,4.725799621582,2.2837996215819985,1.218,2.442000000000002
155.04789224559914,0.5748035918551955,1.2300000000000004,3.959999999999999,1.7164993286133026,2.8363007965088016,4.066300796508802,1.3593007965088013,1.4770000000000003,2.7070000000000007
156.07070051804257,3.848271175178256,1.068999999999999,4.602000000000002,2.4769001007080007,3.7666997833251976,4.835699783325197,3.1996997833251974,0.5670000000000002,1.6359999999999992
150.41169462733342,-0.6709697664149961,0.6850000000000023,4.390999999999998,4.198999404907198,3.3431999206542997,4.028199920654302,1.0181999206543004,2.3249999999999993,3.0100000000000016
145.63374799460698,10.960186974742198,0.3639999999999972,5.0660000000000025,1.6676006317138992,3.426099609375001,3.790099609374998,1.3860996093750018,2.039999999999999,2.4039999999999964
142.98157541919713,10.704369932100665,0.6859999999999999,4.095999999999998,2.0077991485594993,3.543300567627,4.229300567627,1.4683005676269971,2.075000000000003,2.761000000000003
